,PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sale_Price
1661,527377110,Two_Story_1946_and_Newer,Residential_Low_Density,80,8000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,PosN,Norm,OneFam,Two_Story,Above_Average,Above_Average,1974,1974,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,LwQ,153,0,1084,GasA,Typical,Y,SBrkr,1084,793,0,1877,1,0,2,1,4,1,Typical,8,Typ,1,Typical,Attchd,1974.0,Unf,2,488,Typical,Typical,Paved,0,96,0,0,0,0,No_Pool,No_Fence,None,0,11,2007,WD ,Normal,-93.632191,42.048765,178900
1663,527402150,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,10530,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Average,1971,1971,Hip,CompShg,Plywood,Plywood,None,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,LwQ,35,664,981,GasA,Typical,Y,SBrkr,981,0,0,981,1,0,1,1,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,1979.0,Unf,2,576,Typical,Typical,Paved,0,312,40,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,-93.62633100000001,42.055264,143250
1664,527402240,Two_Story_1946_and_Newer,Residential_Low_Density,0,7472,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,North_Ames,Norm,Norm,OneFam,Two_Story,Good,Excellent,1972,2004,Gable,CompShg,HdBoard,HdBoard,BrkFace,138,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,99,725,GasA,Good,Y,SBrkr,725,754,0,1479,1,0,1,1,4,1,Good,7,Typ,0,No_Fireplace,Attchd,1972.0,Fin,2,484,Typical,Typical,Paved,0,32,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.626565,42.054603,184000
1666,527404050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,66,7920,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Average,1970,2002,Gable,CompShg,HdBoard,HdBoard,BrkFace,32,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,GLQ,619,214,914,GasA,Excellent,Y,SBrkr,914,0,0,914,0,0,1,0,3,1,Excellent,5,Typ,0,No_Fireplace,Attchd,1970.0,RFn,1,368,Typical,Good,Paved,120,0,0,0,0,0,No_Pool,No_Fence,None,0,10,2007,WD ,Normal,-93.626722,42.054612,133000
1667,527404100,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,61,9758,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Average,1971,1971,Gable,CompShg,HdBoard,MetalSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,LwQ,287,251,950,GasA,Typical,Y,SBrkr,950,0,0,950,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,1981.0,Unf,1,280,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.627112,42.053546999999995,119500
1668,527404140,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8294,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Below_Average,Average,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,858,858,GasA,Typical,Y,SBrkr,872,0,0,872,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,1974.0,Unf,4,480,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Wood,None,0,6,2007,WD ,Normal,-93.628047,42.05346,123000
1670,527425025,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,17199,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Below_Average,Good,1961,1961,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Good,BrkTil,Typical,Typical,No,ALQ,1,Unf,0,600,914,GasA,Excellent,Y,SBrkr,914,0,0,914,0,0,1,0,2,1,Typical,4,Typ,0,No_Fireplace,Basment,1961.0,Unf,1,270,Fair,Typical,Paved,140,0,0,0,0,0,No_Pool,Good_Wood,None,0,7,2007,WD ,Normal,-93.6247461,42.05629520000001,128000
1671,527425140,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,9000,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Below_Average,Above_Average,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,PConc,Typical,Typical,No,ALQ,1,Unf,0,248,864,GasA,Typical,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,1974.0,Unf,2,528,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Wood,None,0,5,2007,WD ,Normal,-93.621646,42.056395,120500
1672,527427090,One_Story_PUD_1946_and_Newer,Residential_High_Density,34,4058,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,TwnhsE,SFoyer,Good,Average,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,182,Typical,Typical,PConc,Good,Typical,Av,GLQ,3,LwQ,139,0,723,GasA,Excellent,Y,SBrkr,767,0,0,767,1,0,1,0,1,1,Typical,4,Typ,0,No_Fireplace,Attchd,1998.0,Fin,1,367,Typical,Typical,Paved,120,40,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.624798,42.05467,133000
1675,527450030,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,2205,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,Twnhs,Two_Story,Above_Average,Above_Average,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,567,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,213,525,GasA,Typical,Y,SBrkr,525,567,0,1092,0,0,1,1,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,1973.0,Unf,1,264,Typical,Typical,Paved,144,0,0,0,0,0,No_Pool,No_Fence,None,0,2,2007,WD ,Normal,-93.629747,42.052669,113500
1677,527450220,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,2058,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,Twnhs,Two_Story,Above_Average,Average,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,265,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,672,672,GasA,Excellent,Y,SBrkr,672,546,0,1218,0,0,1,1,4,1,Excellent,7,Typ,0,No_Fireplace,Detchd,1973.0,Unf,1,264,Typical,Typical,Paved,0,28,0,0,0,0,No_Pool,No_Fence,None,0,12,2007,WD ,Normal,-93.62785500000001,42.052696000000005,113700
1678,527451020,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24,2016,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,TwnhsE,Two_Story,Average,Average,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,304,Typical,Typical,CBlock,Typical,Typical,No,Unf,7,Unf,0,630,630,GasA,Typical,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,1970.0,Unf,2,440,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2007,WD ,Normal,-93.629777,42.052294,106000
1679,527451170,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24,1920,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,TwnhsE,Two_Story,Average,Average,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,376,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,294,765,GasA,Excellent,Y,SBrkr,765,600,0,1365,1,0,1,1,2,1,Typical,6,Min1,0,No_Fireplace,Detchd,1971.0,Unf,2,440,Typical,Typical,Paved,240,36,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.62724200000001,42.051833,122500
1680,527452100,One_Story_PUD_1946_and_Newer,Residential_Low_Density,0,4928,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northpark_Villa,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,1976,1976,Gable,CompShg,Plywood,Plywood,None,0,Typical,Typical,CBlock,Good,Typical,No,ALQ,1,Unf,0,958,1078,GasA,Typical,Y,SBrkr,958,0,0,958,0,0,2,0,2,1,Typical,5,Typ,1,Typical,Attchd,1977.0,RFn,2,440,Typical,Typical,Paved,0,205,0,0,0,0,No_Pool,No_Fence,None,0,2,2007,WD ,Normal,-93.627238,42.050397,128000
1681,527453010,Two_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2308,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Northpark_Villa,Norm,Norm,TwnhsE,Two_Story,Above_Average,Above_Average,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0,Typical,Typical,CBlock,Good,Typical,No,ALQ,1,Unf,0,248,804,GasA,Typical,Y,SBrkr,804,744,0,1548,1,0,2,1,3,1,Good,7,Typ,1,Typical,Detchd,1976.0,Unf,2,440,Typical,Typical,Paved,48,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,-93.624575,42.05057,155000
1683,527455250,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,7150,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Above_Average,1966,1966,Hip,CompShg,HdBoard,HdBoard,BrkFace,52,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2,Unf,0,263,988,GasA,Typical,Y,SBrkr,988,0,0,988,1,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,1974.0,Unf,1,360,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,11,2007,WD ,Normal,-93.62579709999999,42.048820500000005,129250
1684,528102050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,96,12469,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,378,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,639,1790,GasA,Excellent,Y,SBrkr,1816,0,0,1816,1,0,2,0,3,1,Excellent,7,Typ,1,Good,Attchd,2007.0,Fin,3,730,Typical,Typical,Paved,186,36,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,New,Partial,-93.6588809,42.062574,356000
1689,528104010,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,110,14333,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0,590,2108,GasA,Excellent,Y,SBrkr,2122,0,0,2122,1,0,2,1,2,1,Good,7,Typ,1,Excellent,Attchd,2007.0,Fin,3,938,Typical,Typical,Paved,130,142,0,0,0,0,No_Pool,No_Fence,None,0,11,2007,New,Partial,-93.65424300000001,42.063140999999995,345474
1692,528106060,Two_Story_1946_and_Newer,Residential_Low_Density,110,13440,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2006,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,190,Good,Typical,PConc,Excellent,Typical,No,Unf,7,Unf,0,1108,1108,GasA,Excellent,Y,SBrkr,1148,1402,0,2550,0,0,2,1,4,1,Excellent,11,Typ,1,Good,BuiltIn,2006.0,Fin,3,670,Typical,Typical,Paved,120,39,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,New,Partial,-93.65627020000001,42.0619709,338931
1693,528106110,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,105,15431,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Excellent,Average,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,400,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,564,1994,GasA,Excellent,Y,SBrkr,2046,0,0,2046,1,0,2,1,2,1,Excellent,7,Typ,2,Good,Attchd,2005.0,Fin,3,878,Typical,Typical,Paved,188,65,0,0,175,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.657967,42.061284,450000
1694,528108160,Two_Story_1946_and_Newer,Residential_Low_Density,109,14154,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,350,Good,Typical,PConc,Excellent,Good,No,Unf,7,Unf,0,1063,1063,GasA,Excellent,Y,SBrkr,1071,1101,0,2172,0,0,2,1,3,1,Good,9,Typ,1,Good,Attchd,2006.0,RFn,3,947,Typical,Typical,Paved,192,62,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,New,Partial,-93.654774,42.062259000000005,280000
1695,528110040,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,107,13891,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,456,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,740,2552,GasA,Excellent,Y,SBrkr,2552,0,0,2552,1,0,2,0,3,1,Excellent,8,Typ,2,Excellent,Attchd,2007.0,Fin,3,932,Typical,Typical,Paved,130,28,0,0,0,0,No_Pool,No_Fence,None,0,10,2007,New,Partial,-93.6570542,42.0628153,479069
1698,528112150,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,98,11428,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,248,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1626,1626,GasA,Excellent,Y,SBrkr,1634,0,0,1634,0,0,2,0,3,1,Good,7,Typ,1,Good,Attchd,2006.0,RFn,3,866,Typical,Typical,Paved,0,44,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.65331,42.061504,250000
1699,528114050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,110,14977,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,304,Good,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,626,1976,GasA,Excellent,Y,SBrkr,1976,0,0,1976,1,0,2,0,2,1,Good,7,Typ,1,Excellent,Attchd,2006.0,RFn,3,908,Typical,Typical,Paved,250,63,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,New,Partial,-93.657524,42.061131,440000
1700,528118040,Two_Story_1946_and_Newer,Residential_Low_Density,118,13654,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Excellent,Average,2005,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,365,Good,Typical,PConc,Excellent,Typical,Gd,Unf,7,Unf,0,1704,1704,GasA,Excellent,Y,SBrkr,1722,1036,0,2758,0,0,2,1,4,1,Excellent,9,Typ,1,Excellent,BuiltIn,2005.0,Fin,3,814,Typical,Typical,Paved,282,55,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.657211,42.06027,418000
1701,528118050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,59,17169,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Excellent,Average,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,970,Excellent,Typical,PConc,Excellent,Typical,Av,GLQ,3,Unf,0,636,2320,GasA,Excellent,Y,SBrkr,2290,0,0,2290,2,0,2,1,2,1,Excellent,7,Typ,1,Good,Attchd,2007.0,Fin,3,1174,Typical,Typical,Paved,192,30,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,New,Partial,-93.657235,42.060269,500067
1702,528120010,Two_Story_1946_and_Newer,Residential_Low_Density,134,16659,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1582,1582,GasA,Excellent,Y,SBrkr,1582,570,0,2152,0,0,2,1,3,1,Good,7,Typ,1,Good,Detchd,2007.0,Unf,2,728,Typical,Typical,Paved,0,368,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,New,Partial,-93.6554248,42.061133,260116
1704,528142050,Two_Story_1946_and_Newer,Residential_Low_Density,82,9709,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,120,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,140,918,GasA,Excellent,Y,SBrkr,958,1142,0,2100,1,0,2,1,3,1,Excellent,8,Typ,2,Good,BuiltIn,2007.0,Fin,3,786,Typical,Typical,Paved,172,104,0,0,0,0,No_Pool,No_Fence,None,0,9,2007,New,Partial,-93.654617,42.060427000000004,319500
1706,528150040,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,94,13615,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Corner,Mod,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510,Excellent,Typical,PConc,Excellent,Typical,Gd,Unf,7,Unf,0,1802,1802,GasA,Excellent,Y,SBrkr,1802,0,0,1802,0,0,2,1,3,1,Excellent,7,Typ,1,Good,Attchd,2006.0,Fin,3,843,Typical,Typical,Paved,158,105,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.657492,42.06113,372000
1707,528150110,Two_Story_1946_and_Newer,Residential_Low_Density,99,13069,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,502,Good,Typical,PConc,Good,Typical,Av,Unf,7,Unf,0,1706,1706,GasA,Excellent,Y,SBrkr,1718,1238,0,2956,0,0,2,1,5,1,Excellent,11,Typ,1,Excellent,BuiltIn,2004.0,RFn,3,916,Typical,Typical,Paved,194,50,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.656249,42.059761,342000
1708,528150120,Two_Story_1946_and_Newer,Residential_Low_Density,99,12099,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,388,Good,Typical,PConc,Excellent,Typical,Av,GLQ,3,Unf,0,166,1136,GasA,Excellent,Y,SBrkr,1136,1332,0,2468,1,0,2,1,4,1,Good,10,Typ,1,Good,BuiltIn,2004.0,Fin,3,872,Typical,Typical,Paved,184,154,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.65653890000002,42.059677,354000
1709,528166150,Two_Story_1946_and_Newer,Residential_Low_Density,110,14277,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,280,Good,Typical,PConc,Excellent,Typical,Mn,GLQ,3,Unf,0,379,1317,GasA,Excellent,Y,SBrkr,1217,1168,0,2385,1,0,2,1,3,1,Good,7,Typ,1,Good,Attchd,2003.0,Fin,3,818,Typical,Typical,Paved,192,228,0,0,0,0,No_Pool,No_Fence,None,0,1,2007,WD ,Normal,-93.65699000000001,42.058634000000005,350000
1710,528168040,Two_Story_1946_and_Newer,Residential_Low_Density,93,11999,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,340,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1181,1181,GasA,Excellent,Y,SBrkr,1234,1140,0,2374,0,0,2,1,4,1,Excellent,10,Typ,1,Good,BuiltIn,2003.0,Fin,3,656,Typical,Typical,Paved,104,100,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.6545189,42.058619,285000
1711,528172030,Two_Story_1946_and_Newer,Residential_Low_Density,0,12568,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,246,Good,Typical,PConc,Excellent,Typical,Av,GLQ,3,Unf,0,226,895,GasA,Excellent,Y,SBrkr,895,923,0,1818,1,0,2,1,3,1,Excellent,8,Typ,1,Good,Attchd,2007.0,Fin,3,774,Typical,Typical,Paved,196,104,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,New,Partial,-93.65059699999999,42.059211,281500
1712,528172050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,9926,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Good,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,210,Good,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0,436,1614,GasA,Excellent,Y,SBrkr,1614,0,0,1614,1,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2005.0,RFn,3,878,Typical,Typical,Paved,100,38,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.650499,42.059202,245700
1713,528172070,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,71,9254,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,210,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,1602,1721,GasA,Excellent,Y,SBrkr,1721,0,0,1721,1,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2005.0,RFn,2,554,Typical,Typical,Paved,168,27,0,0,0,0,No_Pool,No_Fence,None,0,1,2007,WD ,Normal,-93.65045,42.059197,232698
1714,528172075,Two_Story_1946_and_Newer,Residential_Low_Density,92,10732,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1298,1298,GasA,Excellent,Y,SBrkr,1298,530,0,1828,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,BuiltIn,2006.0,RFn,3,876,Typical,Typical,Paved,0,40,0,0,0,0,No_Pool,No_Fence,None,0,2,2007,New,Partial,-93.650406,42.059194,250000
1715,528174010,One_Story_PUD_1946_and_Newer,Residential_Low_Density,61,7577,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,256,Good,Typical,PConc,Good,Typical,Av,ALQ,1,Unf,0,1342,1362,GasA,Excellent,Y,SBrkr,1362,0,0,1362,0,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,2005.0,RFn,2,460,Typical,Typical,Paved,192,28,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.649838,42.059175,194700
1716,528174020,One_Story_PUD_1946_and_Newer,Residential_Low_Density,34,3901,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,Twnhs,One_Story,Above_Average,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,182,Good,Typical,PConc,Good,Typical,Av,ALQ,1,Unf,0,436,1302,GasA,Excellent,Y,SBrkr,1302,0,0,1302,1,0,1,1,1,1,Good,5,Typ,1,Good,Attchd,2005.0,RFn,2,631,Typical,Typical,Paved,110,50,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,New,Partial,-93.649828,42.059175,204000
1717,528174030,One_Story_PUD_1946_and_Newer,Residential_Low_Density,34,3903,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,Twnhs,One_Story,Above_Average,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,182,Good,Typical,PConc,Good,Typical,Av,ALQ,1,Unf,0,272,1302,GasA,Excellent,Y,SBrkr,1302,0,0,1302,1,0,1,1,1,1,Good,5,Typ,1,Good,Attchd,2005.0,RFn,2,631,Typical,Typical,Paved,110,50,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.649808,42.059176,200000
