PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Longitude,Latitude,Sale_Price
902405070,Two_Story_1945_and_Older,Residential_Medium_Density,60,10800,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Good,Good,1890,1999,Gable,CompShg,Wd Sdng,Wd Shng,None,0,Typical,Typical,BrkTil,Typical,Typical,Mn,Unf,7,Unf,0,1313,1313,GasW,Good,Y,SBrkr,1313,1182,0,2495,0,0,2,0,5,1,Typical,10,Typ,1,Good,Detchd,1950.0,Unf,2,342,Typical,Fair,Paved,0,299,0,0,0,0,No_Pool,No_Fence,None,0,12,2008,WD ,Normal,-93.60755209999999,42.027399100000004,184000
903454060,Two_Family_conversion_All_Styles_and_Ages,Residential_Medium_Density,70,5600,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,TwoFmCon,Two_Story,Below_Average,Average,1930,1950,Hip,CompShg,VinylSd,Wd Shng,None,0,Fair,Fair,Slab,No_Basement,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Fair,N,SBrkr,372,720,0,1092,0,0,2,0,3,2,Fair,7,Mod,0,No_Fireplace,No_Garage,,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,Othr,3500,7,2010,WD ,Normal,-93.626876,42.024141,55000
914465040,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,48,12822,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Mitchell,Norm,Norm,OneFam,One_and_Half_Fin,Good,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Excellent,Typical,No,GLQ,3,Unf,0,83,1434,GasA,Excellent,Y,SBrkr,1518,631,0,2149,1,0,1,1,1,1,Good,6,Typ,1,Excellent,Attchd,2003.0,RFn,2,670,Typical,Typical,Paved,168,43,0,0,198,0,No_Pool,No_Fence,None,0,8,2009,WD ,Abnorml,-93.607252,41.996672,239686
527455270,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9477,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Average,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,65,Typical,Typical,CBlock,Typical,Typical,No,Rec,6,Unf,0,524,864,GasA,Typical,Y,SBrkr,892,0,0,892,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,1966.0,RFn,1,264,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Wood,None,0,10,2008,WD ,Normal,-93.62649,42.04845,110000
908127100,Duplex_All_Styles_and_Ages,Residential_Low_Density,81,11841,Grvl,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,Above_Average,Average,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,104,Typical,Good,CBlock,Good,Typical,Av,GLQ,3,Unf,0,0,816,GasA,Typical,Y,SBrkr,816,0,0,816,1,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,No_Garage,,No_Garage,0,0,No_Garage,No_Garage,Paved,0,32,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,-93.673197,42.019926,118500
903228060,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Average,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,No,LwQ,4,Unf,0,475,739,GasA,Excellent,Y,SBrkr,874,468,0,1342,0,0,2,0,2,2,Typical,7,Typ,1,Good,Detchd,1939.0,Unf,1,240,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Normal,-93.621532,42.033366,105000
534429030,Duplex_All_Styles_and_Ages,Residential_Low_Density,70,9842,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,North_Ames,Norm,Norm,Duplex,One_Story,Below_Average,Average,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Typical,Y,SBrkr,1224,0,0,1224,0,0,2,0,2,2,Typical,6,Typ,0,No_Fireplace,CarPort,1962.0,Unf,2,462,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,-93.621368,42.041332000000004,101800
535304020,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,66,12778,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Above_Average,1952,2003,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,GLQ,3,Unf,0,350,1008,GasA,Excellent,Y,FuseA,1008,0,0,1008,1,0,1,0,2,1,Typical,4,Typ,0,No_Fireplace,Attchd,1952.0,RFn,1,280,Typical,Typical,Paved,0,154,0,0,0,0,No_Pool,Minimum_Privacy,None,0,1,2006,WD ,Normal,-93.617225,42.039446999999996,139500
528240130,Two_Story_1946_and_Newer,Residential_Low_Density,63,8577,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,847,847,GasA,Excellent,Y,SBrkr,847,886,0,1733,0,0,2,1,3,1,Good,7,Typ,1,Good,BuiltIn,2004.0,Fin,2,433,Typical,Typical,Paved,144,48,0,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,-93.642447,42.061192999999996,185088
905352180,Two_Story_1946_and_Newer,Residential_Low_Density,97,10029,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Clear_Creek,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1988,1989,Gable,CompShg,Plywood,Plywood,BrkFace,268,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,320,1151,GasA,Typical,Y,SBrkr,1164,896,0,2060,0,1,2,1,4,1,Typical,8,Typ,1,Typical,Attchd,1988.0,Unf,2,521,Typical,Typical,Paved,0,228,0,0,192,0,No_Pool,No_Fence,None,0,9,2007,WD ,Normal,-93.674582,42.024087,211000
533130020,Two_Story_1946_and_Newer,Residential_Low_Density,107,10186,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Good,Average,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,76,750,GasA,Excellent,Y,SBrkr,1061,862,0,1923,1,0,2,1,3,1,Good,8,Typ,1,Typical,Attchd,1992.0,RFn,2,564,Typical,Typical,Paved,240,39,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,-93.646749,42.048253,190000
910201020,One_and_Half_Story_Unfinished_All_Ages,Residential_Medium_Density,50,5000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,RRAe,Norm,OneFam,One_and_Half_Unf,Average,Above_Average,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,CBlock,Typical,Typical,Av,BLQ,2,Unf,0,604,720,GasA,Poor,N,FuseF,803,0,0,803,0,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,1941.0,Unf,2,360,Typical,Typical,Paved,0,0,244,0,0,0,No_Pool,No_Fence,None,0,12,2007,WD ,Normal,-93.59656899999999,42.022658,87000
533213070,Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,24,2280,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,Twnhs,Two_Story,Good,Average,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,360,Typical,Typical,PConc,Good,Typical,No,ALQ,1,Unf,0,195,744,GasA,Good,Y,SBrkr,757,744,0,1501,0,0,2,1,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,1999.0,Unf,2,440,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2008,WD ,Normal,-93.644172,42.047102,179400
534455080,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Above_Average,1961,1990,Gable,CompShg,WdShing,Wd Shng,None,0,Typical,Typical,CBlock,Typical,Typical,Mn,BLQ,2,Unf,0,336,1251,GasA,Typical,Y,SBrkr,1433,0,0,1433,1,0,1,0,3,1,Typical,7,Min1,1,Good,Attchd,1961.0,Unf,2,441,Typical,Typical,Paved,144,0,205,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.6270261,42.0380632,161000
907181090,Two_Story_1946_and_Newer,Residential_Low_Density,68,9272,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,342,842,GasA,Excellent,Y,SBrkr,856,893,0,1749,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,1999.0,RFn,2,515,Typical,Typical,Paved,140,85,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.69193100000001,42.0168729,196000
902301130,Two_Story_1945_and_Older,Residential_Medium_Density,35,4571,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Average,Good,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,BrkTil,Typical,Typical,No,BLQ,2,Unf,0,448,616,GasA,Excellent,Y,SBrkr,616,616,0,1232,0,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,1920.0,Unf,2,480,Fair,Fair,Paved,280,0,143,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.61829399999999,42.029198,114000
908275300,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,68,8562,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,OneFam,One_Story,Average,Above_Average,1957,2002,Hip,CompShg,HdBoard,HdBoard,Stone,145,Typical,Typical,CBlock,Typical,Typical,Av,Rec,6,Unf,0,833,1216,GasA,Excellent,Y,FuseA,1526,0,0,1526,0,0,1,0,4,1,Typical,7,Min2,1,Good,Basment,1957.0,Unf,1,364,Typical,Typical,Paved,116,78,0,0,0,0,No_Pool,No_Fence,None,0,5,2010,WD ,Normal,-93.66194399999999,42.017726,144500
533250130,One_Story_PUD_1946_and_Newer,Residential_Low_Density,30,9549,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,1995,1996,Hip,CompShg,BrkFace,BrkFace,None,0,Good,Good,PConc,Good,Good,Av,LwQ,4,GLQ,1057,0,1494,GasA,Excellent,Y,SBrkr,1494,0,0,1494,1,0,1,1,2,1,Excellent,6,Typ,1,Good,Attchd,1995.0,Fin,2,481,Typical,Typical,Paved,0,30,0,0,216,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,-93.648931,42.044609,270000
903201030,One_Story_1945_and_Older,Residential_Low_Density,55,7111,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_Story,Average,Good,1928,1983,Gable,CompShg,WdShing,Wd Shng,None,0,Good,Good,BrkTil,Typical,Typical,No,LwQ,4,BLQ,273,329,1008,GasA,Typical,Y,SBrkr,1143,0,0,1143,0,0,1,0,2,1,Typical,5,Typ,1,Poor,Detchd,1992.0,Unf,1,288,Typical,Typical,Paved,265,0,0,0,0,0,No_Pool,Good_Privacy,None,0,7,2008,WD ,Normal,-93.62880600000001,42.033609999999996,138000
534129370,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Feedr,Norm,OneFam,One_Story,Average,Average,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128,Typical,Typical,CBlock,Good,Typical,Mn,ALQ,1,Rec,147,588,1288,GasA,Typical,Y,SBrkr,1336,0,0,1336,0,1,2,0,3,1,Typical,6,Typ,1,Fair,Attchd,1969.0,RFn,2,502,Typical,Typical,Paved,312,11,0,0,0,0,No_Pool,No_Fence,Shed,650,8,2009,WD ,Normal,-93.632537,42.045806,163000
914453045,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,23730,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Good,Average,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668,Good,Typical,PConc,Excellent,Typical,Mn,GLQ,3,Unf,0,1140,1840,GasA,Excellent,Y,SBrkr,2032,0,0,2032,1,0,3,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,1996.0,Fin,3,786,Typical,Typical,Paved,0,46,192,0,0,0,No_Pool,No_Fence,None,0,9,2008,WD ,Normal,-93.607342,41.99507,300000
909176080,Two_Family_conversion_All_Styles_and_Ages,Residential_High_Density,60,10896,Pave,Paved,Regular,Bnk,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Feedr,Norm,TwoFmCon,Two_and_Half_Fin,Above_Average,Good,1914,1995,Hip,CompShg,VinylSd,VinylSd,None,0,Fair,Typical,CBlock,Typical,Fair,No,LwQ,4,Unf,0,1184,1440,GasA,Excellent,Y,FuseA,1440,1440,515,3395,0,0,2,0,8,2,Fair,14,Typ,0,No_Fireplace,No_Garage,,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,110,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Abnorml,-93.650162,42.019020000000005,200000
907131090,Two_Story_1946_and_Newer,Residential_Low_Density,43,10667,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,PosN,Norm,OneFam,Two_Story,Good,Above_Average,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,Av,GLQ,3,ALQ,344,70,799,GasA,Excellent,Y,SBrkr,827,834,0,1661,1,0,2,1,3,1,Good,6,Typ,1,Typical,Attchd,1996.0,RFn,2,550,Typical,Typical,Paved,158,61,0,0,0,0,No_Pool,No_Fence,None,0,4,2009,ConLw,Normal,-93.690401,42.020817,212000
906223080,Two_Story_1946_and_Newer,Residential_Low_Density,85,10560,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Good,Average,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Good,PConc,Good,Good,No,GLQ,3,Unf,0,605,1079,GasA,Excellent,Y,SBrkr,1079,800,0,1879,1,0,2,1,3,1,Good,8,Typ,1,Typical,Attchd,1993.0,RFn,2,473,Typical,Typical,Paved,400,100,144,0,0,0,No_Pool,Minimum_Privacy,None,0,8,2009,WD ,Normal,-93.682025,42.030623,239900
910201180,Two_Story_1945_and_Older,Residential_Medium_Density,50,9060,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,Two_Story,Average,Above_Average,1923,1999,Gable,CompShg,Wd Sdng,Plywood,None,0,Typical,Typical,BrkTil,Good,Typical,No,ALQ,1,Unf,0,311,859,GasA,Excellent,Y,SBrkr,942,886,0,1828,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Detchd,,No_Garage,0,0,No_Garage,No_Garage,Paved,174,0,212,0,0,0,No_Pool,Minimum_Privacy,None,0,3,2007,WD ,Alloca,-93.62826,42.022684999999996,150909
903225050,One_and_Half_Story_Unfinished_All_Ages,Residential_Medium_Density,50,6130,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Unf,Average,Above_Average,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,BrkTil,Typical,Typical,No,ALQ,1,Unf,0,0,784,GasA,Good,Y,SBrkr,784,0,0,784,1,0,1,0,2,1,Good,5,Typ,0,No_Fireplace,No_Garage,,No_Garage,0,0,No_Garage,No_Garage,Paved,0,0,116,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,-93.62471500000001,42.033456,109500
528120130,Two_Story_1946_and_Newer,Residential_Low_Density,102,12151,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Excellent,Average,2005,2005,Gable,CompShg,CemntBd,CmentBd,BrkFace,368,Good,Typical,PConc,Excellent,Typical,Av,GLQ,3,Unf,0,165,1414,GasA,Excellent,Y,SBrkr,1414,917,0,2331,1,0,2,1,3,1,Excellent,9,Typ,1,Good,BuiltIn,2005.0,Fin,3,1003,Typical,Typical,Paved,192,63,0,0,0,0,No_Pool,No_Fence,None,0,8,2008,WD ,Normal,-93.65369,42.060766,379000
535152070,Split_or_Multilevel,Residential_Low_Density,70,8163,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,SLvl,Average,Above_Average,1959,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,128,Typical,Good,CBlock,Typical,Typical,Av,ALQ,1,BLQ,294,102,1144,GasA,Typical,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,Typical,6,Typ,1,Typical,Attchd,1959.0,RFn,1,796,Typical,Typical,Paved,86,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2006,WD ,Normal,-93.617499,42.043896999999994,143000
528427100,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,91,11830,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Feedr,Norm,OneFam,One_Story,Very_Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,164,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,322,1542,GasA,Excellent,Y,SBrkr,1542,0,0,1542,1,0,2,0,3,1,Good,6,Typ,1,Good,Attchd,2007.0,Unf,3,852,Typical,Typical,Paved,168,110,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,New,Partial,-93.64376899999999,42.055757,260261
902104020,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,9600,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Very_Good,1900,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Rec,6,Unf,0,399,780,GasA,Excellent,Y,SBrkr,940,476,0,1416,0,1,1,0,3,1,Good,7,Typ,0,No_Fireplace,Detchd,1956.0,Unf,2,400,Typical,Typical,Paved,0,24,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,-93.617139,42.032346000000004,156500
909129100,One_and_Half_Story_Finished_All_Ages,Residential_High_Density,55,4500,Pave,Paved,Moderately_Irregular,Bnk,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Norm,Norm,OneFam,One_and_Half_Fin,Average,Average,1932,2000,Gable,CompShg,VinylSd,Stucco,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Rec,6,Unf,0,611,793,GasA,Excellent,Y,SBrkr,848,672,0,1520,0,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,1968.0,Unf,1,281,Typical,Typical,Paved,0,0,56,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Abnorml,-93.652027,42.019713,159434
916176125,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,150,215245,Pave,No_Alley_Access,Irregular,Low,AllPub,Inside,Sev,Timberland,Norm,Norm,OneFam,One_Story,Good,Average,1965,1965,Hip,CompShg,BrkFace,BrkFace,None,0,Typical,Typical,CBlock,Good,Typical,Gd,ALQ,1,Rec,820,80,2136,GasW,Typical,Y,SBrkr,2036,0,0,2036,2,0,2,0,3,1,Typical,8,Typ,2,Good,Attchd,1965.0,RFn,2,513,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,-93.652119,42.00138,375000
914452120,Split_Foyer,Residential_Low_Density,0,7540,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Mitchell,Norm,Norm,OneFam,SFoyer,Above_Average,Above_Average,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,CBlock,Good,Typical,Av,GLQ,3,Unf,0,115,888,GasA,Excellent,Y,SBrkr,912,0,0,912,1,0,1,0,2,1,Typical,5,Typ,1,Typical,Attchd,1978.0,RFn,2,470,Typical,Typical,Paved,0,0,0,0,192,0,No_Pool,Minimum_Privacy,None,0,6,2007,WD ,Normal,-93.606672,41.994207,156000
535351050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,14559,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1951,2000,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,70,Good,Typical,CBlock,Typical,Typical,No,BLQ,2,Rec,180,178,1008,GasA,Excellent,Y,SBrkr,1363,0,0,1363,1,0,1,0,2,1,Typical,6,Min1,2,Typical,CarPort,1951.0,Unf,1,288,Typical,Typical,Paved,324,42,0,0,168,0,No_Pool,No_Fence,Shed,2000,6,2009,WD ,Normal,-93.617207,42.037122,164900
528290060,Two_Story_1946_and_Newer,Residential_Low_Density,0,7750,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,OneFam,Two_Story,Good,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,660,660,GasA,Excellent,Y,SBrkr,660,660,0,1320,0,0,2,1,3,1,Good,6,Typ,0,No_Fireplace,Attchd,2003.0,Fin,2,400,Typical,Typical,Paved,0,48,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,-93.643641,42.059526,162000
909275080,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,13680,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Mod,Crawford,Norm,Norm,OneFam,One_and_Half_Fin,Average,Above_Average,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,112,840,GasA,Excellent,Y,SBrkr,840,727,0,1567,1,0,1,1,2,1,Typical,6,Min2,2,Typical,Detchd,1961.0,Unf,2,440,Typical,Typical,Paved,0,21,150,0,0,0,No_Pool,Good_Privacy,None,0,2,2009,WD ,Normal,-93.64280550000001,42.019125200000005,205000
533212130,Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,30,3180,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,TwnhsE,Two_Story,Good,Average,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,600,600,GasA,Excellent,Y,SBrkr,520,600,80,1200,0,0,2,1,2,1,Good,4,Typ,0,No_Fireplace,Detchd,2005.0,RFn,2,480,Typical,Typical,Paved,0,166,0,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Abnorml,-93.644891,42.047595,144152
910200110,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,7000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Good,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,BrkTil,Typical,Typical,No,ALQ,1,Unf,0,345,720,GasA,Good,Y,FuseA,720,495,0,1215,0,0,1,0,3,1,Good,6,Typ,0,No_Fireplace,Detchd,1965.0,Fin,2,720,Typical,Typical,Paved,0,0,30,0,0,0,No_Pool,Minimum_Privacy,None,0,5,2007,WD ,Normal,-93.6295,42.022474,141000
908152280,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7024,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,PConc,Excellent,Good,No,ALQ,1,Unf,0,110,1090,GasA,Good,Y,SBrkr,1090,0,0,1090,1,0,1,1,2,1,Typical,5,Typ,0,No_Fireplace,Attchd,2005.0,Fin,2,450,Typical,Typical,Paved,0,49,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,-93.673253,42.018873,157000
533215070,One_Story_PUD_1946_and_Newer,Floating_Village_Residential,35,4109,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,TwnhsE,One_Story,Excellent,Average,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,260,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0,416,1557,GasA,Excellent,Y,SBrkr,1557,0,0,1557,1,0,2,0,2,1,Excellent,5,Typ,1,Typical,Attchd,1999.0,RFn,2,484,Typical,Typical,Paved,124,113,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,-93.647047,42.046088,305000
